n_threads,n_matrix,iteration,checksym_time,transpose_time
8,128,5,0.000440956, 0.000448636
8,128,6,0.000501892, 0.000452285
8,128,7,0.000573586, 0.00049087
8,128,8,0.00054051, 0.000495555
8,128,9,0.000436998, 0.000407106
8,128,10,0.000409138, 0.000419337
8,128,11,0.000477572, 0.000435095
8,128,12,0.000547317, 0.000480694
8,128,13,0.000565749, 0.000514595
8,128,14,0.000474259, 0.000383865
8,128,15,0.000466272, 0.000432616
8,128,16,0.000425582, 0.00043732
8,128,17,0.00040818, 0.000417097
8,128,18,0.000455539, 0.000424602
8,128,19,0.000561652, 0.000526569
8,128,20,0.00056539, 0.000433392
8,128,21,0.000402526, 0.000408763
8,128,22,0.000568686, 0.000516291
8,128,23,0.000527654, 0.00047002
8,128,24,0.000447159, 0.000438229
8,128,25,0.000455012, 0.000410223
8,128,26,0.000409438, 0.000408119
8,128,27,0.000430873, 0.000457128
8,128,28,0.000426645, 0.000412222
8,128,29,0.0004535, 0.000445639
8,128,30,0.000414161, 0.000407075
8,128,31,0.000468385, 0.000472721
8,128,32,0.000419298, 0.000409008
8,128,33,0.000441898, 0.000430597
8,128,34,0.000412788, 0.000393775
8,128,35,0.000459416, 0.000445799
8,128,36,0.000399144, 0.000396589
8,128,37,0.000463081, 0.000442325
8,128,38,0.000407218, 0.000442497
8,128,39,0.000463455, 0.000443022
8,128,40,0.000387094, 0.000390218
8,128,41,0.00046726, 0.000423632
8,128,42,0.000409289, 0.000395021
8,128,43,0.000455, 0.000441685
8,128,44,0.000439791, 0.000411574
8,128,45,0.000477103, 0.000450611
8,128,46,0.000423769, 0.000427333
8,128,47,0.000490174, 0.000425065
8,128,48,0.000429483, 0.00042237
8,128,49,0.000466936, 0.000430561
8,128,50,0.000380412, 0.000368099
8,128,51,0.000433329, 0.000396869
8,128,52,0.000400722, 0.00037811
8,128,53,0.000427816, 0.000370946
8,128,54,0.000438046, 0.000393594
8,128,55,0.000407014, 0.000368722
8,128,56,0.00043522, 0.000381943
8,128,57,0.000392758, 0.00039228
8,128,58,0.000358475, 0.000359694
8,128,59,0.000417254, 0.00036498
8,128,60,0.000424808, 0.000399731
8,128,61,0.000375691, 0.000364451
8,128,62,0.000400873, 0.000376397
8,128,63,0.000397625, 0.000373402
8,128,64,0.000354542, 0.000341537
8,128,65,0.000395542, 0.000359581
8,128,66,0.000429162, 0.000376721
8,128,67,0.000403547, 0.000369142
8,128,68,0.000433277, 0.000388289
8,128,69,0.000436075, 0.000401624
8,128,70,0.000473068, 0.000427948
8,128,71,0.000577413, 0.00047286
8,128,72,0.000488581, 0.000444468
8,128,73,0.000410731, 0.000420119
8,128,74,0.000493307, 0.00045994
8,128,75,0.000452972, 0.000435935
8,128,76,0.000403395, 0.000399969
8,128,77,0.000445088, 0.000414959
8,128,78,0.000457851, 0.000451475
8,128,79,0.000423895, 0.000423217
8,128,80,0.000418647, 0.000448165
8,128,81,0.000412544, 0.000452942
8,128,82,0.000441094, 0.000427767
8,128,83,0.000429745, 0.000417946
8,128,84,0.000430824, 0.000408744
8,128,85,0.000427274, 0.000417003
8,128,86,0.000422392, 0.000405515
8,128,87,0.00041446, 0.00039311
8,128,88,0.000402225, 0.000421305
8,128,89,0.000419788, 0.00039697
8,128,90,0.000400447, 0.000406202
8,128,91,0.000427853, 0.000414055
8,128,92,0.000476273, 0.000474753
8,128,93,0.000444719, 0.000401143
8,128,94,0.000455622, 0.00045115
8,128,95,0.000564167, 0.000504606
8,128,96,0.000555049, 0.000487003
8,128,97,0.00053724, 0.000459119
8,128,98,0.000439906, 0.000400791
8,128,99,0.000406286, 0.000408122
8,128,100,0.000433732, 0.000439185
16,128,1,0.000595338, 0.000365151
16,128,2,0.000644408, 0.000323579
16,128,3,0.000659523, 0.000314595
16,128,4,0.000663458, 0.000341094
16,128,5,0.000898893, 0.000417954
16,128,6,0.000656235, 0.000290193
16,128,7,0.000677948, 0.000295002
16,128,8,0.000768924, 0.000419713
16,128,9,0.000781362, 0.000341346
16,128,10,0.000763914, 0.000382083
16,128,11,0.000802774, 0.000420587
16,128,12,0.000768334, 0.000345324
16,128,13,0.000670825, 0.000350288
16,128,14,0.00065036, 0.000334489
16,128,15,0.000621818, 0.000317211
16,128,16,0.00063811, 0.000306548
16,128,17,0.00064082, 0.0004039
16,128,18,0.000660797, 0.000345959
16,128,19,0.000708411, 0.000354819
16,128,20,0.000848927, 0.000400083
16,128,21,0.000802311, 0.000318362
16,128,22,0.00061448, 0.000331856
16,128,23,0.000590522, 0.00032527
16,128,24,0.0005931, 0.000340916
16,128,25,0.000632404, 0.000334117
16,128,26,0.000597378, 0.000356362
16,128,27,0.000933535, 0.000336174
16,128,28,0.000693482, 0.000365218
16,128,29,0.000720495, 0.00033628
16,128,30,0.000633842, 0.000306267
16,128,31,0.000689881, 0.000318818
16,128,32,0.00057119, 0.000301707
16,128,33,0.000673712, 0.000309165
16,128,34,0.000569948, 0.000270513
16,128,35,0.000580368, 0.000298165
16,128,36,0.000610363, 0.000291403
16,128,37,0.000632669, 0.000311049
16,128,38,0.00064019, 0.000338534
16,128,39,0.000617257, 0.000301678
16,128,40,0.00060362, 0.000310951
16,128,41,0.000594237, 0.000313215
16,128,42,0.000630468, 0.00030699
16,128,43,0.000671443, 0.000337656
16,128,44,0.000806599, 0.00037151
16,128,45,0.000813842, 0.000378422
16,128,46,0.000859205, 0.000364329
16,128,47,0.000869268, 0.000293764
16,128,48,0.000755975, 0.000367062
16,128,49,0.00076758, 0.00029995
16,128,50,0.000607388, 0.000324519
16,128,51,0.000631028, 0.000315672
16,128,52,0.000605899, 0.000305083
16,128,53,0.000637036, 0.000334505
16,128,54,0.00061298, 0.000330744
16,128,55,0.000630534, 0.000374926
16,128,56,0.000616939, 0.000319996
16,128,57,0.000620167, 0.000305394
16,128,58,0.000657897, 0.000303545
16,128,59,0.000610168, 0.000338164
16,128,60,0.000671289, 0.00030096
16,128,61,0.00059014, 0.00029436
16,128,62,0.000769812, 0.000348361
16,128,63,0.000899031, 0.000312653
16,128,64,0.000687127, 0.000336559
16,128,65,0.000848403, 0.000405759
16,128,66,0.000654407, 0.000378932
16,128,67,0.000679021, 0.000342511
16,128,68,0.000634599, 0.00032664
16,128,69,0.000627044, 0.000300746
16,128,70,0.000847174, 0.000389681
16,128,71,0.00074343, 0.000341207
16,128,72,0.000847808, 0.00039069
16,128,73,0.000753001, 0.000370569
16,128,74,0.000618364, 0.000314191
16,128,75,0.000882273, 0.00040544
16,128,76,0.000646534, 0.000305817
16,128,77,0.000659392, 0.000285982
16,128,78,0.000698186, 0.000353121
16,128,79,0.000585051, 0.000366519
16,128,80,0.000686639, 0.000343709
16,128,81,0.000626317, 0.000319652
16,128,82,0.000695202, 0.000337112
16,128,83,0.00057535, 0.000291028
16,128,84,0.000640775, 0.000337675
16,128,85,0.000611542, 0.000300996
16,128,86,0.000694284, 0.000344858
16,128,87,0.000619156, 0.000293462
16,128,88,0.000719333, 0.000323497
16,128,89,0.000588018, 0.000301782
16,128,90,0.000686317, 0.000397483
16,128,91,0.000660929, 0.000331871
16,128,92,0.000616491, 0.000319435
16,128,93,0.000635809, 0.000319985
16,128,94,0.000554335, 0.000304038
16,128,95,0.000543578, 0.000259195
16,128,96,0.000629209, 0.000294126
16,128,97,0.000578077, 0.000283991
16,128,98,0.000618354, 0.000322597
16,128,99,0.000642897, 0.000332985
16,128,100,0.00059576, 0.000322174
32,128,1,0.00107084, 0.000259088
32,128,2,0.00109578, 0.000280108
32,128,3,0.00119529, 0.00028607
32,128,4,0.00125018, 0.000307883
32,128,5,0.0018323, 0.000334386
32,128,6,0.00121625, 0.000251332
32,128,7,0.00125054, 0.000303945
32,128,8,0.00105847, 0.000301931
32,128,9,0.00148137, 0.000341942
32,128,10,0.00100793, 0.000257467
32,128,11,0.00114458, 0.00030197
32,128,12,0.00139724, 0.000317639
32,128,13,0.00114147, 0.000276958
32,128,14,0.00112202, 0.000301276
32,128,15,0.00124407, 0.000279514
32,128,16,0.00152442, 0.000312099
32,128,17,0.00123492, 0.000323041
32,128,18,0.00150595, 0.000262726
32,128,19,0.00102871, 0.000366035
32,128,20,0.00108389, 0.000280748
32,128,21,0.00114042, 0.000279062
32,128,22,0.00128894, 0.000303714
32,128,23,0.0011959, 0.000314377
32,128,24,0.00127352, 0.000318727
32,128,25,0.00138267, 0.000357188
32,128,26,0.00127089, 0.000309059
32,128,27,0.00149291, 0.000368444
32,128,28,0.000999115, 0.000297232
32,128,29,0.00113462, 0.000305581
32,128,30,0.0015547, 0.000281681
32,128,31,0.00126907, 0.000303255
32,128,32,0.00106844, 0.000285825
32,128,33,0.00110621, 0.000274524
32,128,34,0.00105352, 0.000277409
32,128,35,0.00111331, 0.000275629
32,128,36,0.00128096, 0.000309639
32,128,37,0.00128165, 0.000306199
32,128,38,0.00115101, 0.000287214
32,128,39,0.00115703, 0.000290087
32,128,40,0.00115583, 0.000294539
32,128,41,0.00126105, 0.000307838
32,128,42,0.00130884, 0.000300582
32,128,43,0.00139674, 0.000317216
32,128,44,0.00149513, 0.000270716
32,128,45,0.00103501, 0.000268423
32,128,46,0.00101092, 0.000288917
32,128,47,0.00114386, 0.000305907
32,128,48,0.00123506, 0.000299456
32,128,49,0.00129825, 0.000342746
32,128,50,0.00138419, 0.000342905
32,128,51,0.00143313, 0.000261138
32,128,52,0.00100959, 0.000288703
32,128,53,0.00105898, 0.000291318
32,128,54,0.00108348, 0.0003029
32,128,55,0.00115021, 0.00028182
32,128,56,0.00113383, 0.000288637
32,128,57,0.00107831, 0.000273086
32,128,58,0.00147499, 0.000277738
32,128,59,0.00124486, 0.000311158
32,128,60,0.00122818, 0.000312362
32,128,61,0.00128889, 0.000295535
32,128,62,0.0014073, 0.000322876
32,128,63,0.00143231, 0.000243919
32,128,64,0.00127543, 0.000263879
32,128,65,0.00107979, 0.000292225
32,128,66,0.00102232, 0.000284469
32,128,67,0.00105951, 0.000295593
32,128,68,0.00120045, 0.000286765
32,128,69,0.00146078, 0.000323848
32,128,70,0.00140477, 0.000299671
32,128,71,0.00118095, 0.000269856
32,128,72,0.00110701, 0.000300691
32,128,73,0.00110069, 0.000305763
32,128,74,0.00116855, 0.000283419
32,128,75,0.00130979, 0.000331121
32,128,76,0.00132674, 0.000317366
32,128,77,0.00146363, 0.000343974
32,128,78,0.00104943, 0.000261587
32,128,79,0.00107108, 0.000267057
32,128,80,0.00113779, 0.000283626
32,128,81,0.00120399, 0.000339491
32,128,82,0.00146348, 0.000335934
32,128,83,0.00134706, 0.000258136
32,128,84,0.00099504, 0.000266162
32,128,85,0.000955818, 0.000284081
32,128,86,0.00099741, 0.000266489
32,128,87,0.00111868, 0.000298255
32,128,88,0.0011462, 0.000323611
32,128,89,0.0012481, 0.00029945
32,128,90,0.00115462, 0.000312812
32,128,91,0.00137514, 0.000339207
32,128,92,0.00102249, 0.000270135
32,128,93,0.00102854, 0.000262803
32,128,94,0.00100197, 0.000274515
32,128,95,0.0013634, 0.000267814
32,128,96,0.00108439, 0.000302841
32,128,97,0.00105434, 0.000323273
32,128,98,0.00111816, 0.000279385
32,128,99,0.00123912, 0.000286705
32,128,100,0.00126804, 0.000321384
1,256,1,0.000394833, 0.00103824
1,256,2,0.00039525, 0.00100331
1,256,3,0.000429114, 0.00107582
1,256,4,0.000427172, 0.000978986
1,256,5,0.00028804, 0.000767975
1,256,6,0.00028481, 0.000737752
1,256,7,0.000285226, 0.000752591
1,256,8,0.000378316, 0.000748998
1,256,9,0.000446119, 0.000839273
1,256,10,0.000426722, 0.000833667
1,256,11,0.000422637, 0.000759772
1,256,12,0.000448838, 0.0010516
1,256,13,0.000430331, 0.000922818
1,256,14,0.000430112, 0.000945693
1,256,15,0.000426477, 0.00105642
1,256,16,0.000286079, 0.000733403
1,256,17,0.000284811, 0.00075787
1,256,18,0.000286718, 0.000746336
1,256,19,0.000426102, 0.00089488
1,256,20,0.000288875, 0.000759639
1,256,21,0.000285695, 0.000770883
1,256,22,0.000412698, 0.000743646
1,256,23,0.000430651, 0.001068
1,256,24,0.000286278, 0.00076009
1,256,25,0.000286329, 0.00077593
1,256,26,0.000432665, 0.000738457
1,256,27,0.000426763, 0.000953983
1,256,28,0.000427334, 0.00088682
1,256,29,0.000425786, 0.00105549
1,256,30,0.000434131, 0.000938643
1,256,31,0.000430215, 0.00103574
1,256,32,0.000427119, 0.000928486
1,256,33,0.000426565, 0.00100393
1,256,34,0.00043011, 0.000856873
1,256,35,0.000428158, 0.000892708
1,256,36,0.000430637, 0.000998028
1,256,37,0.000428291, 0.000980989
1,256,38,0.000432369, 0.000935411
1,256,39,0.000425828, 0.00100387
1,256,40,0.000428738, 0.00085869
1,256,41,0.000426237, 0.00105496
1,256,42,0.000428611, 0.000970813
1,256,43,0.000430745, 0.000963705
1,256,44,0.00042718, 0.000879059
1,256,45,0.000356972, 0.000898518
1,256,46,0.000286753, 0.000774869
1,256,47,0.000394476, 0.000997043
1,256,48,0.000426568, 0.00103049
1,256,49,0.000286378, 0.000762828
1,256,50,0.000287402, 0.000773509
1,256,51,0.000287564, 0.000765792
1,256,52,0.00029213, 0.000769889
1,256,53,0.000291476, 0.000747084
1,256,54,0.000285723, 0.000772124
1,256,55,0.000287335, 0.000758953
1,256,56,0.000286328, 0.000757256
1,256,57,0.000288137, 0.000751018
1,256,58,0.000287027, 0.000775739
1,256,59,0.000285548, 0.000763188
1,256,60,0.000289537, 0.000772285
1,256,61,0.000286616, 0.000770335
1,256,62,0.000285948, 0.000758436
1,256,63,0.000285712, 0.000772587
1,256,64,0.000290437, 0.000732469
1,256,65,0.00028524, 0.000762206
1,256,66,0.000286766, 0.000761356
1,256,67,0.000451697, 0.000760572
1,256,68,0.000444931, 0.000754786
1,256,69,0.000425905, 0.00106762
1,256,70,0.000416515, 0.00074854
1,256,71,0.000422696, 0.000760447
1,256,72,0.000285888, 0.000764291
1,256,73,0.000291268, 0.000751916
1,256,74,0.000303086, 0.000796215
1,256,75,0.000285319, 0.000763239
1,256,76,0.00028769, 0.000758565
1,256,77,0.000284975, 0.000758955
1,256,78,0.000292891, 0.000758881
1,256,79,0.000285774, 0.000769791
1,256,80,0.00028646, 0.000775508
1,256,81,0.000286253, 0.000760826
1,256,82,0.000285517, 0.000768172
1,256,83,0.000285474, 0.000763357
1,256,84,0.000286795, 0.000776074
1,256,85,0.000395271, 0.000996258
1,256,86,0.00028679, 0.000770712
1,256,87,0.000285306, 0.000761833
1,256,88,0.000425972, 0.00107964
1,256,89,0.000288138, 0.000759612
1,256,90,0.000328597, 0.0007683
1,256,91,0.000429196, 0.00106714
1,256,92,0.000429361, 0.00106954
1,256,93,0.000286372, 0.000763426
1,256,94,0.000286816, 0.000774057
1,256,95,0.000427659, 0.00107054
1,256,96,0.000397319, 0.000999772
1,256,97,0.000330461, 0.000861066
1,256,98,0.000434645, 0.00106886
1,256,99,0.000285684, 0.000763232
1,256,100,0.000287057, 0.000776683
2,256,1,0.000487837, 0.00165375
2,256,2,0.000490511, 0.00169599
2,256,3,0.000511718, 0.00169177
2,256,4,0.000521836, 0.00175185
2,256,5,0.000485605, 0.00168276
2,256,6,0.000465977, 0.00156806
2,256,7,0.000496906, 0.00163824
2,256,8,0.000500065, 0.00168839
2,256,9,0.000529103, 0.0017263
2,256,10,0.000489564, 0.00167461
2,256,11,0.00049012, 0.00170417
2,256,12,0.000491888, 0.00171539
2,256,13,0.000488843, 0.00169137
2,256,14,0.000494566, 0.00171189
2,256,15,0.000490229, 0.00168327
2,256,16,0.000487776, 0.00168356
2,256,17,0.00049437, 0.00170085
2,256,18,0.000522609, 0.00174837
2,256,19,0.000523435, 0.0017313
2,256,20,0.000563127, 0.00167193
2,256,21,0.000486488, 0.00167747
2,256,22,0.000505426, 0.0016798
2,256,23,0.000486601, 0.00169249
2,256,24,0.000522017, 0.00173306
2,256,25,0.000518482, 0.00167348
2,256,26,0.000529767, 0.00174695
2,256,27,0.000491839, 0.00168996
2,256,28,0.000481007, 0.0016871
2,256,29,0.000499954, 0.00170351
2,256,30,0.000491106, 0.00166429
2,256,31,0.000490383, 0.00168619
2,256,32,0.000504931, 0.00167401
2,256,33,0.000488733, 0.00176117
2,256,34,0.000515953, 0.00165934
2,256,35,0.000486882, 0.00170558
2,256,36,0.000492024, 0.0016925
2,256,37,0.000493798, 0.00168004
2,256,38,0.000492643, 0.00169157
2,256,39,0.000511826, 0.00172636
2,256,40,0.000531447, 0.00175051
2,256,41,0.000533761, 0.00168126
2,256,42,0.000489781, 0.00156016
2,256,43,0.000475615, 0.00159903
2,256,44,0.000488872, 0.00167325
2,256,45,0.000524342, 0.00174876
2,256,46,0.00048166, 0.00169054
2,256,47,0.000498368, 0.00169712
2,256,48,0.000509881, 0.00166772
2,256,49,0.000488966, 0.00169406
2,256,50,0.000510027, 0.00166894
2,256,51,0.000487134, 0.00167182
2,256,52,0.000488592, 0.00169348
2,256,53,0.00048741, 0.00169443
2,256,54,0.000504956, 0.00167411
2,256,55,0.00049528, 0.00167248
2,256,56,0.000515123, 0.00167612
2,256,57,0.000483536, 0.0016803
2,256,58,0.000486453, 0.00167684
2,256,59,0.000519189, 0.00167571
2,256,60,0.000434991, 0.00167874
2,256,61,0.000516537, 0.00166396
2,256,62,0.000490235, 0.00167032
2,256,63,0.000485327, 0.00166965
2,256,64,0.000487225, 0.00169453
2,256,65,0.00048357, 0.00169218
2,256,66,0.000490566, 0.00176962
2,256,67,0.000558906, 0.00168923
2,256,68,0.000434662, 0.00169357
2,256,69,0.000542026, 0.00168499
2,256,70,0.000481049, 0.00166845
2,256,71,0.000492292, 0.00169266
2,256,72,0.000485156, 0.00169192
2,256,73,0.000488717, 0.00167775
2,256,74,0.000504192, 0.00166308
2,256,75,0.000490756, 0.00169479
2,256,76,0.000509357, 0.00168209
2,256,77,0.000505212, 0.00167825
2,256,78,0.000487948, 0.00171591
2,256,79,0.00049331, 0.00169301
2,256,80,0.000527921, 0.00166995
2,256,81,0.000492045, 0.00167068
2,256,82,0.000485377, 0.00168892
2,256,83,0.000489852, 0.00166001
2,256,84,0.00049011, 0.00168064
2,256,85,0.000485045, 0.00168637
2,256,86,0.000509338, 0.0016701
2,256,87,0.000559088, 0.00169898
2,256,88,0.000486263, 0.00168873
2,256,89,0.000489011, 0.00166931
2,256,90,0.000502334, 0.00168027
2,256,91,0.000514088, 0.00166385
2,256,92,0.000512888, 0.00166949
2,256,93,0.000506334, 0.00166193
2,256,94,0.000483543, 0.0016891
2,256,95,0.000518882, 0.00166515
2,256,96,0.000510597, 0.00167195
2,256,97,0.000514266, 0.00166435
2,256,98,0.000507602, 0.00168031
2,256,99,0.00049503, 0.0017141
2,256,100,0.000430003, 0.00170198
4,256,1,0.000697087, 0.000991008
4,256,2,0.000705636, 0.00100445
4,256,3,0.000675656, 0.00100884
4,256,4,0.000699896, 0.00102268
4,256,5,0.000687734, 0.00102771
4,256,6,0.000701893, 0.00101199
4,256,7,0.000687893, 0.0010608
4,256,8,0.000709233, 0.00101668
4,256,9,0.00080176, 0.00100619
4,256,10,0.000698282, 0.00101439
4,256,11,0.000722735, 0.00107629
4,256,12,0.000712814, 0.00105999
4,256,13,0.000791476, 0.00168662
4,256,14,0.000710701, 0.00105535
4,256,15,0.000704761, 0.00101256
4,256,16,0.00070191, 0.00101324
4,256,17,0.000713086, 0.00101586
4,256,18,0.000707934, 0.00101323
4,256,19,0.00082771, 0.00102581
4,256,20,0.000705505, 0.00101576
4,256,21,0.000724102, 0.00105356
4,256,22,0.000711655, 0.00100664
4,256,23,0.000733154, 0.00108025
4,256,24,0.000698413, 0.00100599
4,256,25,0.000737915, 0.00107696
4,256,26,0.000696153, 0.00101749
4,256,27,0.000725362, 0.0010684
4,256,28,0.000703847, 0.00104081
4,256,29,0.000718811, 0.00103041
4,256,30,0.000698265, 0.00103135
4,256,31,0.000690026, 0.000985508
4,256,32,0.00072017, 0.00102492
4,256,33,0.000715032, 0.0010065
4,256,34,0.000789746, 0.00101464
4,256,35,0.000689753, 0.00101821
4,256,36,0.000720783, 0.00100102
4,256,37,0.000718879, 0.00101349
4,256,38,0.000725904, 0.0010011
4,256,39,0.000685241, 0.00100628
4,256,40,0.000739081, 0.0010017
4,256,41,0.00068088, 0.00102343
4,256,42,0.000698639, 0.0010114
4,256,43,0.000773676, 0.0010164
4,256,44,0.000747368, 0.00107906
4,256,45,0.000702999, 0.0010581
4,256,46,0.000742007, 0.00102962
4,256,47,0.000684937, 0.00106566
4,256,48,0.000715784, 0.00100524
4,256,49,0.000690791, 0.00099727
4,256,50,0.00073835, 0.00107626
4,256,51,0.000703885, 0.00104014
4,256,52,0.000707119, 0.00102109
4,256,53,0.000753288, 0.00100408
4,256,54,0.000710165, 0.00107599
4,256,55,0.00076581, 0.00107168
4,256,56,0.000701129, 0.00100311
4,256,57,0.00112231, 0.000994614
4,256,58,0.000704077, 0.00107175
4,256,59,0.00071044, 0.000994914
4,256,60,0.000706555, 0.00106143
4,256,61,0.000825391, 0.00101201
4,256,62,0.00069802, 0.00101667
4,256,63,0.000690813, 0.00100816
4,256,64,0.000703967, 0.00109884
4,256,65,0.000726864, 0.00109564
4,256,66,0.000728619, 0.000966281
4,256,67,0.000658506, 0.000941821
4,256,68,0.000690792, 0.000956279
4,256,69,0.000701412, 0.00101556
4,256,70,0.000749301, 0.00101213
4,256,71,0.000712697, 0.00103403
4,256,72,0.00072155, 0.00106206
4,256,73,0.000790526, 0.000992383
4,256,74,0.000706006, 0.00102775
4,256,75,0.000690005, 0.00102633
4,256,76,0.000688, 0.00103149
4,256,77,0.000733681, 0.00109699
4,256,78,0.000721886, 0.00102037
4,256,79,0.000721807, 0.00102752
4,256,80,0.000679653, 0.000996878
4,256,81,0.00070314, 0.00105813
4,256,82,0.000710038, 0.00102289
4,256,83,0.000749524, 0.00102517
4,256,84,0.000689351, 0.00101388
4,256,85,0.00081952, 0.00100721
4,256,86,0.000765662, 0.00102738
4,256,87,0.000714694, 0.00102852
4,256,88,0.000721992, 0.00100141
4,256,89,0.000714837, 0.00101253
4,256,90,0.00072758, 0.00101453
4,256,91,0.000715446, 0.000994658
4,256,92,0.000709251, 0.00106511
4,256,93,0.000715168, 0.00106516
4,256,94,0.000725719, 0.00102978
4,256,95,0.000694181, 0.00100279
4,256,96,0.000712089, 0.0010276
4,256,97,0.000719022, 0.00102981
4,256,98,0.000706126, 0.00101996
4,256,99,0.000702874, 0.00106482
4,256,100,0.000720605, 0.00106112
8,256,1,0.000657267, 0.000682244
8,256,2,0.000704593, 0.000655883
8,256,3,0.000639169, 0.000747359
8,256,4,0.000637241, 0.000698959
8,256,5,0.00062127, 0.000712555
8,256,6,0.000612409, 0.000749714
8,256,7,0.000610618, 0.000710629
8,256,8,0.000655387, 0.000739563
8,256,9,0.000684838, 0.000680222
8,256,10,0.00067893, 0.000803785
8,256,11,0.000655822, 0.000673693
8,256,12,0.000668973, 0.000666542
8,256,13,0.000624486, 0.00074807
8,256,14,0.000618838, 0.000675398
8,256,15,0.000684178, 0.000681715
8,256,16,0.000652116, 0.000696296
8,256,17,0.000657769, 0.000715657
8,256,18,0.000658041, 0.000753488
8,256,19,0.000630283, 0.000705403
8,256,20,0.000639401, 0.000731414
8,256,21,0.000646324, 0.000748868
8,256,22,0.000670866, 0.000678233
8,256,23,0.000650151, 0.00070365
8,256,24,0.00064055, 0.000774891
8,256,25,0.000620224, 0.000760298
8,256,26,0.000612202, 0.00069206
8,256,27,0.000646078, 0.000735348
8,256,28,0.000659322, 0.000696567
8,256,29,0.000642906, 0.000669493
8,256,30,0.000756207, 0.000700215
8,256,31,0.000663606, 0.000733118
8,256,32,0.000682827, 0.000739595
8,256,33,0.000675739, 0.000716937
8,256,34,0.000624224, 0.000759934
8,256,35,0.000622044, 0.000686703
8,256,36,0.000704487, 0.000696299
8,256,37,0.000725308, 0.000679303
8,256,38,0.000668583, 0.000685514
8,256,39,0.000659305, 0.000686094
8,256,40,0.000641535, 0.000731823
8,256,41,0.000617983, 0.000772248
8,256,42,0.000714702, 0.000680406
8,256,43,0.000652116, 0.000699739
8,256,44,0.000635676, 0.000697594
8,256,45,0.00075007, 0.000669527
8,256,46,0.000648969, 0.000696426
8,256,47,0.000690602, 0.000685265
8,256,48,0.000755103, 0.000695322
8,256,49,0.000657535, 0.000754975
8,256,50,0.000612519, 0.000738864
8,256,51,0.000642383, 0.000686124
8,256,52,0.000646953, 0.000750479
8,256,53,0.000686359, 0.000693612
8,256,54,0.000655415, 0.000670168
8,256,55,0.000665492, 0.000696847
8,256,56,0.000634222, 0.000757026
8,256,57,0.000649329, 0.000714331
8,256,58,0.000660254, 0.000668862
8,256,59,0.000667591, 0.000678863
8,256,60,0.000648799, 0.000710841
8,256,61,0.000657892, 0.000692855
8,256,62,0.000630306, 0.000669134
8,256,63,0.000617994, 0.000705754
8,256,64,0.000623256, 0.000702818
8,256,65,0.000672886, 0.000752978
8,256,66,0.000662576, 0.000750013
8,256,67,0.00062215, 0.000681883
8,256,68,0.00072788, 0.000696925
8,256,69,0.000660944, 0.000701568
8,256,70,0.000631044, 0.000684113
8,256,71,0.000688769, 0.000753476
8,256,72,0.000671309, 0.000770577
8,256,73,0.000714536, 0.000689604
8,256,74,0.000738353, 0.000723877
8,256,75,0.000718296, 0.000729932
8,256,76,0.000656782, 0.000670897
8,256,77,0.00065841, 0.000683065
8,256,78,0.000642623, 0.000663314
8,256,79,0.000647288, 0.000668729
8,256,80,0.000659539, 0.000696397
8,256,81,0.000656126, 0.000738411
8,256,82,0.000632327, 0.000671901
8,256,83,0.000668293, 0.000651509
8,256,84,0.000648778, 0.000673568
8,256,85,0.00070011, 0.000742628
8,256,86,0.000665386, 0.000729438
8,256,87,0.000690085, 0.000740693
8,256,88,0.00063734, 0.000678456
8,256,89,0.000633224, 0.000718445
8,256,90,0.000679052, 0.000722215
8,256,91,0.000711535, 0.000776672
8,256,92,0.000717651, 0.000720006
8,256,93,0.000636618, 0.000707438
8,256,94,0.000648944, 0.000686966
8,256,95,0.000645654, 0.000714466
8,256,96,0.000638384, 0.000704195
8,256,97,0.000686963, 0.00072774
8,256,98,0.000652815, 0.000717041
8,256,99,0.000624738, 0.000754074
8,256,100,0.000702906, 0.000712855
16,256,1,0.000761414, 0.000728958
16,256,2,0.000767317, 0.000697514
16,256,3,0.00100569, 0.000660729
16,256,4,0.000670902, 0.000632918
16,256,5,0.000703424, 0.000911779
16,256,6,0.000786205, 0.000716755
16,256,7,0.000691266, 0.000645909
16,256,8,0.000707162, 0.000667722
16,256,9,0.000747125, 0.000627244
16,256,10,0.000734475, 0.000703094
16,256,11,0.000725865, 0.000708459
16,256,12,0.000733341, 0.00068913
16,256,13,0.000732117, 0.000683869
16,256,14,0.000688333, 0.000627998
16,256,15,0.000707104, 0.000658348
16,256,16,0.000712581, 0.000636597
16,256,17,0.000664689, 0.000641472
16,256,18,0.000795522, 0.000617601
16,256,19,0.00068805, 0.000633644
16,256,20,0.000709934, 0.000662606
16,256,21,0.00068221, 0.000610028
16,256,22,0.000720281, 0.000592969
16,256,23,0.000720135, 0.000599918
16,256,24,0.000754491, 0.000640744
16,256,25,0.000757248, 0.000682004
16,256,26,0.000745537, 0.000641723
16,256,27,0.000765867, 0.000642132
16,256,28,0.000673662, 0.000628443
16,256,29,0.000711665, 0.000627879
16,256,30,0.000714147, 0.000624259
16,256,31,0.000893615, 0.000724032
16,256,32,0.000874431, 0.000639536
16,256,33,0.000744183, 0.00062904
16,256,34,0.000679887, 0.000628264
16,256,35,0.0007012, 0.000653885
16,256,36,0.000760954, 0.000652186
16,256,37,0.000721864, 0.000630824
16,256,38,0.000767844, 0.000646816
16,256,39,0.000774437, 0.000657908
