n_processes,n_matrix,iteration,checksym_time,transpose_time
16,128,76,0.000255823,0.000805616
16,128,77,0.000283003,0.000968933
16,128,78,0.00028038,0.000603437
16,128,79,0.000237465,0.000918865
16,128,80,0.00153208,0.000641108
16,128,81,0.000385046,0.000865698
16,128,82,0.00010848,0.000671625
16,128,83,0.000439167,0.000744581
16,128,84,0.000292301,0.000766754
16,128,85,0.000713348,0.000734091
16,128,86,0.000172138,0.000546217
16,128,87,0.00037384,0.000813723
16,128,88,0.000294685,0.000859499
16,128,89,0.00051713,0.000600815
16,128,90,0.00048995,0.00075531
16,128,91,0.000382185,0.00087285
16,128,92,0.000236511,0.000674725
16,128,93,0.00022459,0.000503778
16,128,94,0.000412941,0.000749826
16,128,95,0.000620604,0.000768185
16,128,96,0.000344515,0.000479937
16,128,97,0.000321865,0.000609636
16,128,98,0.000569582,0.000739098
16,128,99,0.000397444,0.000814199
16,128,100,6.58035e-05,0.000506163
32,128,1,0.000365019,0.00079751
32,128,2,0.000536919,0.000671387
32,128,3,0.000154018,0.000535727
32,128,4,0.00029707,0.000593424
32,128,5,0.000411272,0.000619411
32,128,6,7.00951e-05,0.000695467
32,128,7,6.50883e-05,0.000556707
32,128,8,0.000237942,0.000638723
32,128,9,0.000113487,0.000575066
32,128,10,0.000779629,0.000604868
32,128,11,0.000508785,0.000614405
32,128,12,0.000241518,0.000682354
32,128,13,0.00032258,0.000604391
32,128,14,0.000329018,0.000585794
32,128,15,0.000336885,0.000635862
32,128,16,0.000115871,0.000565052
32,128,17,0.000109673,0.000576973
32,128,18,0.000130892,0.000619888
32,128,19,0.000565529,0.000639677
32,128,20,0.000315666,0.000460386
32,128,21,0.00014329,0.000490427
32,128,22,0.000148296,0.000592709
32,128,23,0.00011754,0.00055027
32,128,24,7.93934e-05,0.000597954
32,128,25,0.00079751,0.000675917
32,128,26,0.000707626,0.000536203
32,128,27,0.000306845,0.00049305
32,128,28,8.55923e-05,0.00056982
32,128,29,0.000337124,0.000568151
32,128,30,7.86781e-05,0.000582695
32,128,31,0.000202656,0.000738621
32,128,32,0.000690699,0.000445127
32,128,33,0.000481129,0.000535011
32,128,34,0.000202894,0.000681639
32,128,35,0.000201702,0.00067544
32,128,36,0.00016284,0.000651598
32,128,37,0.000158548,0.000504494
32,128,38,9.01222e-05,0.000623226
32,128,39,0.000363588,0.000498056
32,128,40,0.000234842,0.000636816
32,128,41,0.000162601,0.000672102
32,128,42,0.000300407,0.000601292
32,128,43,0.000166416,0.000541687
32,128,44,8.70228e-05,0.000523567
32,128,45,0.000208378,0.000593901
32,128,46,0.000113249,0.000560284
32,128,47,0.000126123,0.00066185
32,128,48,9.27448e-05,0.000499487
32,128,49,0.000412226,0.000575542
32,128,50,0.000532627,0.000609875
32,128,51,0.000163794,0.000667572
32,128,52,9.2268e-05,0.000551462
32,128,53,0.000536203,0.000507116
32,128,54,0.000397921,0.000475168
32,128,55,9.15527e-05,0.000549793
32,128,56,0.000237226,0.00066185
32,128,57,0.000387192,0.000599623
32,128,58,0.000174999,0.000648975
32,128,59,0.00019455,0.00053215
32,128,60,0.00017786,0.000594139
32,128,61,0.000633717,0.000485182
32,128,62,0.00016737,0.000689745
32,128,63,0.000181675,0.000729561
32,128,64,0.000173569,0.000482321
32,128,65,0.000101805,0.000570536
32,128,66,0.000617743,0.00053978
32,128,67,0.000458002,0.000498295
32,128,68,0.000351906,0.000593424
32,128,69,0.000361443,0.000500679
32,128,70,0.000168324,0.000657797
32,128,71,0.000169277,0.000669718
32,128,72,0.000611782,0.000694513
32,128,73,0.000149727,0.000585794
32,128,74,0.000280857,0.000519276
32,128,75,0.000736713,0.000622272
32,128,76,0.000529528,0.000530481
32,128,77,7.41482e-05,0.00057292
32,128,78,0.000285149,0.000572681
32,128,79,0.000548601,0.000630617
32,128,80,5.48363e-05,0.000516176
32,128,81,0.000514507,0.000517845
32,128,82,0.000197411,0.000598192
32,128,83,0.00053072,0.000581741
32,128,84,0.000157833,0.0108886
32,128,85,0.000143051,0.000642776
32,128,86,0.000140667,0.000668526
32,128,87,0.000208616,0.000552654
32,128,88,0.000350952,0.000482082
32,128,89,0.000254869,0.000620365
32,128,90,0.000438213,0.000553846
32,128,91,0.000281096,0.000541687
32,128,92,0.000163794,0.000647068
32,128,93,0.00031352,0.000693083
32,128,94,0.000316381,0.000609636
32,128,95,0.000588417,0.000665426
32,128,96,0.000112772,0.000617266
32,128,97,0.000258207,0.000643492
32,128,98,0.000451803,0.000597239
32,128,99,0.000359774,0.000571966
32,128,100,0.000116825,0.000529766
1,256,1,0.000346422,0.00246739
1,256,2,0.000284433,0.0020299
1,256,3,0.000483513,0.00248671
1,256,4,0.000335693,0.00241399
1,256,5,0.000291109,0.00208354
1,256,6,0.000286818,0.00206232
1,256,7,0.000508785,0.0021193
1,256,8,0.000375032,0.00286627
1,256,9,0.000277758,0.00204921
1,256,10,0.00027442,0.00196481
1,256,11,0.000286341,0.002069
1,256,12,0.000390291,0.00275159
1,256,13,0.000404358,0.00285625
1,256,14,0.000287533,0.00205898
1,256,15,0.000272989,0.00196099
1,256,16,0.000392437,0.00273776
1,256,17,0.000305653,0.00218558
1,256,18,0.000295877,0.00212407
1,256,19,0.000327587,0.00231814
1,256,20,0.000286102,0.00206304
1,256,21,0.000422478,0.00296903
1,256,22,0.000286579,0.00206041
1,256,23,0.00044322,0.00296879
1,256,24,0.000271082,0.00196314
1,256,25,0.000287056,0.00205708
1,256,26,0.000270605,0.00195622
1,256,27,0.000360012,0.00255394
1,256,28,0.000273943,0.00196099
1,256,29,0.000466347,0.00283194
1,256,30,0.000324488,0.0023098
1,256,31,0.000295639,0.0020597
1,256,32,0.000508308,0.00227523
1,256,33,0.00027442,0.00196457
1,256,34,0.000271797,0.00196171
1,256,35,0.000349283,0.00246334
1,256,36,0.000275135,0.00195408
1,256,37,0.000277281,0.00195241
1,256,38,0.000404835,0.00285029
1,256,39,0.000271559,0.00195646
1,256,40,0.000352859,0.00264049
1,256,41,0.000326633,0.00231314
1,256,42,0.000440836,0.00303769
1,256,43,0.000422716,0.0029614
1,256,44,0.000324488,0.00232053
1,256,45,0.000427961,0.00306225
1,256,46,0.000313759,0.0022552
1,256,47,0.000271082,0.00196886
1,256,48,0.000360727,0.00264406
1,256,49,0.00048852,0.00245833
1,256,50,0.000486135,0.00312781
1,256,51,0.000283003,0.00200796
1,256,52,0.000573158,0.0019505
1,256,53,0.000290394,0.0020678
1,256,54,0.00027895,0.00205255
1,256,55,0.000388622,0.0027554
1,256,56,0.000317335,0.00223947
1,256,57,0.000334024,0.00241065
1,256,58,0.000287294,0.00206137
1,256,59,0.000271797,0.00196385
1,256,60,0.000483751,0.00233006
1,256,61,0.0004251,0.00297189
1,256,62,0.000278711,0.00204873
1,256,63,0.00042057,0.00296521
1,256,64,0.000273228,0.00195432
1,256,65,0.000506878,0.00216889
1,256,66,0.000427961,0.0030632
1,256,67,0.000446796,0.00309324
1,256,68,0.000286579,0.0021317
1,256,69,0.000482798,0.00257564
1,256,70,0.000313044,0.00223875
1,256,71,0.000299931,0.00212598
1,256,72,0.000388622,0.00274277
1,256,73,0.000270367,0.00195932
1,256,74,0.000289679,0.00206351
1,256,75,0.000359297,0.00255203
1,256,76,0.000287294,0.00207162
1,256,77,0.000351429,0.00245905
1,256,78,0.000444412,0.00292611
1,256,79,0.000286102,0.00204873
1,256,80,0.000390291,0.00273085
1,256,81,0.000511408,0.00210404
1,256,82,0.000286341,0.00205493
1,256,83,0.000442743,0.0028851
1,256,84,0.000294924,0.00211096
1,256,85,0.000286818,0.00206041
1,256,86,0.000271082,0.00196075
1,256,87,0.000430346,0.00323629
1,256,88,0.000289679,0.00206804
1,256,89,0.000426769,0.00297809
1,256,90,0.000440598,0.00325489
1,256,91,0.000293016,0.00217485
1,256,92,0.000287056,0.00212574
1,256,93,0.000313759,0.00225329
1,256,94,0.000463724,0.00321841
1,256,95,0.000409126,0.00285816
1,256,96,0.000376701,0.00265384
1,256,97,0.000286579,0.00207734
1,256,98,0.000286579,0.00206828
1,256,99,0.000483751,0.00270033
1,256,100,0.000484943,0.00242305
2,256,1,0.000224352,0.00170636
2,256,2,0.000432968,0.00206256
2,256,3,0.000259876,0.00174952
2,256,4,0.000361443,0.00226617
2,256,5,0.000346661,0.00220823
2,256,6,0.000248432,0.00152636
2,256,7,0.000305414,0.00187659
2,256,8,0.000288248,0.00187922
2,256,9,0.000352621,0.00217962
2,256,10,0.000278711,0.00184345
2,256,11,0.000334263,0.00209856
2,256,12,0.000315666,0.00196409
2,256,13,0.000359774,0.00214696
2,256,14,0.000545025,0.00214434
2,256,15,0.000587225,0.00213957
2,256,16,0.000282764,0.00173402
2,256,17,0.000257254,0.00165725
2,256,18,0.000275135,0.00170088
2,256,19,0.000463247,0.00179791
2,256,20,0.000288248,0.00179148
2,256,21,0.000362873,0.00225043
2,256,22,0.000277996,0.00177574
2,256,23,0.000715017,0.00158095
2,256,24,0.000288963,0.00174284
2,256,25,0.000249386,0.00170875
2,256,26,0.000331402,0.00211573
2,256,27,0.000653028,0.00220275
2,256,28,0.00033617,0.00157189
2,256,29,0.000277758,0.00168109
2,256,30,0.000329018,0.0019834
2,256,31,0.000635862,0.00215793
2,256,32,0.000767231,0.00234532
2,256,33,0.000418425,0.00216436
2,256,34,0.000617981,0.00242209
2,256,35,0.000314236,0.00180006
2,256,36,0.000298977,0.00189519
2,256,37,0.000286579,0.00186372
2,256,38,0.000310421,0.00197625
2,256,39,0.000347614,0.0017662
2,256,40,0.000386,0.00181985
2,256,41,0.000357866,0.0023582
2,256,42,0.000260115,0.00164032
2,256,43,0.000438929,0.00182462
2,256,44,0.000333786,0.00208783
2,256,45,0.00033617,0.00216913
2,256,46,0.000425816,0.00165653
2,256,47,0.000758648,0.00227284
2,256,48,0.00030756,0.00192595
2,256,49,0.000298738,0.00162244
2,256,50,0.000308752,0.00195003
2,256,51,0.000246048,0.00165629
2,256,52,0.000415325,0.00174713
2,256,53,0.000346661,0.00216699
2,256,54,0.000644684,0.00201964
2,256,55,0.000400066,0.00212264
2,256,56,0.000442028,0.00174475
2,256,57,0.000328779,0.00200772
2,256,58,0.000267267,0.00174236
2,256,59,0.000407934,0.0021925
2,256,60,0.000225306,0.00145984
2,256,61,0.000692368,0.00234938
2,256,62,0.000479221,0.00210452
2,256,63,0.000274897,0.00181389
2,256,64,0.000232935,0.00196052
2,256,65,0.000391006,0.00171638
2,256,66,0.000270367,0.00169778
2,256,67,0.000267267,0.0017705
2,256,68,0.00049901,0.00230432
2,256,69,0.000830889,0.00248504
2,256,70,0.000789881,0.00226212
2,256,71,0.000416994,0.00179195
2,256,72,0.000313044,0.00167203
2,256,73,0.00029254,0.00197434
2,256,74,0.000739574,0.00203681
2,256,75,0.0007267,0.00162816
2,256,76,0.000296593,0.00166893
2,256,77,0.000360727,0.00221896
2,256,78,0.000467777,0.00157547
2,256,79,0.0008533,0.00221992
2,256,80,0.000525236,0.00158811
2,256,81,0.000236511,0.00167823
2,256,82,0.000386477,0.00231504
2,256,83,0.00055027,0.00207734
2,256,84,0.000295162,0.00200176
2,256,85,0.000772953,0.0024693
2,256,86,0.000392437,0.00238562
2,256,87,0.000227213,0.00152922
2,256,88,0.000226974,0.00171781
2,256,89,0.000227928,0.00169444
2,256,90,0.000316143,0.00202847
2,256,91,0.000285149,0.00188422
2,256,92,0.00037694,0.0023334
2,256,93,0.000227451,0.00189948
2,256,94,0.000332355,0.00211024
2,256,95,0.000271559,0.00183082
2,256,96,0.000721931,0.00188637
2,256,97,0.000463724,0.00197649
2,256,98,0.000226259,0.00162745
2,256,99,0.000267029,0.00170183
2,256,100,0.000226974,0.00150442
4,256,1,0.000221491,0.00153422
4,256,2,0.000701904,0.00186563
4,256,3,0.000143528,0.00119996
4,256,4,0.000956059,0.002038
4,256,5,0.000208139,0.00160813
4,256,6,0.00118327,0.001791
4,256,7,0.000681162,0.00178885
4,256,8,0.000363111,0.00149775
4,256,9,0.0011673,0.00216627
4,256,10,0.000145435,0.00119233
4,256,11,0.000380039,0.0014739
4,256,12,0.000943899,0.00185299
4,256,13,0.000434637,0.00145531
4,256,14,0.000256777,0.00130653
4,256,15,0.00015378,0.00117159
4,256,16,0.00172472,0.00187945
4,256,17,0.000150442,0.00133586
4,256,18,0.00196147,0.00233674
4,256,19,0.000738382,0.00172114
4,256,20,0.000296593,0.00130606
4,256,21,0.000681639,0.00163817
4,256,22,0.000864506,0.0017035
4,256,23,0.000352383,0.00170779
4,256,24,0.000305414,0.00153089
4,256,25,0.00037241,0.00188613
4,256,26,0.000288725,0.00149035
4,256,27,0.000905275,0.00155067
4,256,28,0.000414133,0.00145221
4,256,29,0.000641108,0.00167871
4,256,30,0.00063324,0.00186491
4,256,31,0.00021553,0.0016253
4,256,32,0.000472546,0.00155497
4,256,33,0.000432014,0.00194716
4,256,34,0.000264883,0.00153422
4,256,35,0.000962734,0.00158763
4,256,36,0.000146627,0.00136995
4,256,37,0.000345707,0.0014298
4,256,38,0.0010128,0.00210929
4,256,39,0.000576019,0.00176048
4,256,40,0.000463486,0.00177598
4,256,41,0.000199318,0.00119948
4,256,42,0.00026989,0.00136495
4,256,43,0.00106692,0.00212717
4,256,44,0.00123763,0.00228262
4,256,45,0.000482559,0.00144458
4,256,46,0.000212669,0.00159049
4,256,47,0.000957966,0.0019927
4,256,48,0.000553131,0.00172853
4,256,49,0.000193119,0.00135803
4,256,50,0.0011189,0.00212669
4,256,51,0.00024724,0.00150847
4,256,52,0.000346184,0.00139904
4,256,53,0.00054431,0.00195432
4,256,54,0.000362396,0.00166965
4,256,55,0.00043273,0.0017941
4,256,56,0.000253916,0.00194287
4,256,57,0.000790358,0.00163913
4,256,58,0.000246048,0.00146317
4,256,59,0.000359058,0.00174451
4,256,60,0.000208616,0.00154495
4,256,61,0.000510693,0.00173736
4,256,62,0.000383615,0.00175905
4,256,63,0.000396013,0.00148916
4,256,64,0.000201941,0.00155187
4,256,65,0.00156093,0.00160122
4,256,66,0.00033164,0.00145078
4,256,67,0.00107622,0.00206161
4,256,68,0.000140429,0.00122237
4,256,69,0.00136328,0.00159717
4,256,70,0.000305414,0.00138712
4,256,71,0.000818729,0.00143957
4,256,72,0.00168204,0.00157404
4,256,73,0.000714779,0.00144386
4,256,74,0.00041914,0.00137901
4,256,75,0.000139475,0.00125027
4,256,76,0.000426292,0.00148129
4,256,77,0.000199556,0.00120926
4,256,78,0.000465631,0.00147533
4,256,79,0.000833511,0.00186014
4,256,80,0.000724554,0.00168252
4,256,81,0.00144243,0.00179291
4,256,82,0.00086236,0.00192547
4,256,83,0.000747919,0.0015862
4,256,84,0.000617266,0.0013392
4,256,85,0.000947237,0.0015955
4,256,86,0.000271082,0.00140977
4,256,87,0.000313759,0.00127697
4,256,88,0.000529766,0.00169683
4,256,89,0.00061512,0.00169754
4,256,90,0.000383377,0.00175261
4,256,91,0.000633001,0.00184727
4,256,92,0.000666142,0.00175524
4,256,93,0.000235081,0.00181365
4,256,94,0.00106025,0.00196052
4,256,95,0.000293732,0.00149512
4,256,96,0.000614405,0.00170445
4,256,97,0.000338078,0.00154281
4,256,98,0.000521183,0.00159764
4,256,99,0.000998735,0.00227427
4,256,100,0.0010078,0.0016377
8,256,1,0.000316143,0.00167298
8,256,2,0.000681162,0.001472
8,256,3,0.000269651,0.00148845
8,256,4,0.000131369,0.00147152
8,256,5,0.000224352,0.00145221
8,256,6,0.000193119,0.0014987
8,256,7,0.00128698,0.00169468
8,256,8,0.000351667,0.0015831
8,256,9,0.000929832,0.00142622
8,256,10,0.00192261,0.00221968
8,256,11,0.00108528,0.00147009
8,256,12,0.00079155,0.00180554
8,256,13,0.000144005,0.00169349
8,256,14,0.000174761,0.00132346
8,256,15,0.000159979,0.00164843
8,256,16,0.000296593,0.00162649
8,256,17,0.000483751,0.00163126
8,256,18,0.000137568,0.00151587
8,256,19,0.000138998,0.00151539
8,256,20,0.000141144,0.0015049
8,256,21,0.000650167,0.00165987
8,256,22,0.000132799,0.00141358
8,256,23,0.000860929,0.00152493
8,256,24,0.000566721,0.00127339
8,256,25,0.000134468,0.00143266
8,256,26,0.000130653,0.00156879
8,256,27,0.000448704,0.00140142
8,256,28,0.00184226,0.00155687
8,256,29,0.00013113,0.00113916
8,256,30,0.000416279,0.00151086
8,256,31,0.000863791,0.00157428
8,256,32,0.000154495,0.00123644
8,256,33,0.000399113,0.00142169
8,256,34,0.000665426,0.00147605
8,256,35,0.00064826,0.00148702
8,256,36,0.000116825,0.00133562
8,256,37,0.000807285,0.00127125
8,256,38,0.000127554,0.00145602
8,256,39,0.000401258,0.00157404
8,256,40,0.000273466,0.00151587
8,256,41,0.000901937,0.00169587
8,256,42,0.000197411,0.0016129
8,256,43,0.000446796,0.00135255
8,256,44,0.000478268,0.00129914
8,256,45,0.000500202,0.00132203
8,256,46,0.00015831,0.00149846
8,256,47,0.000205994,0.00158834
8,256,48,0.0001688,0.00148487
8,256,49,0.000181198,0.00156832
8,256,50,0.000351906,0.00126886
8,256,51,0.000403166,0.00139546
8,256,52,0.000346184,0.00168562
8,256,53,0.000239134,0.00162244
8,256,54,0.000127316,0.00145745
8,256,55,0.000153542,0.00166678
8,256,56,0.000257015,0.00137925
8,256,57,0.000481844,0.00148606
8,256,58,0.000459194,0.00164819
8,256,59,0.000271797,0.00160861
8,256,60,0.000366211,0.00136352
8,256,61,0.000159979,0.00170517
8,256,62,0.000644445,0.00150347
8,256,63,0.000328302,0.00165939
8,256,64,0.000453234,0.00142765
8,256,65,0.0011363,0.00151706
8,256,66,0.000138283,0.00145292
8,256,67,0.000807047,0.00192761
8,256,68,0.000629425,0.00145864
8,256,69,0.000648499,0.00163174
8,256,70,0.000469208,0.0011704
8,256,71,0.000884295,0.00131416
8,256,72,0.000100613,0.00118685
8,256,73,0.00059557,0.00167942
8,256,74,0.000180244,0.00166774
8,256,75,0.000290394,0.00153089
8,256,76,0.000637054,0.00143337
8,256,77,0.000448942,0.0016067
8,256,78,0.00025034,0.00172997
8,256,79,0.000644684,0.00171947
8,256,80,0.00053072,0.00168133
8,256,81,0.000145197,0.00166416
8,256,82,0.000153303,0.00157213
8,256,83,0.00019455,0.00148749
8,256,84,0.000172377,0.00151205
8,256,85,0.000630379,0.00160551
8,256,86,0.00030899,0.00179172
8,256,87,0.000145674,0.00159168
8,256,88,0.000226259,0.00155807
8,256,89,0.00130367,0.00147653
8,256,90,0.000299692,0.00122833
8,256,91,0.000279903,0.00185776
8,256,92,0.000167131,0.00148535
8,256,93,0.000443697,0.00136089
8,256,94,0.000584602,0.00158
8,256,95,0.000792742,0.00172877
8,256,96,0.000235796,0.00141621
8,256,97,0.000418425,0.00156331
8,256,98,0.000288248,0.00153327
8,256,99,0.00066638,0.00137019
8,256,100,0.000436306,0.00138736
16,256,1,0.000482559,0.00142884
16,256,2,0.00118113,0.00168872
16,256,3,0.000255585,0.00155497
16,256,4,0.00118971,0.0013876
16,256,5,0.00075984,0.00145793
16,256,6,0.00151587,0.00134778
16,256,7,0.00134778,0.0018456
16,256,8,0.000894547,0.00167227
16,256,9,0.00082922,0.00163293
16,256,10,0.000402451,0.00156689
16,256,11,0.000289202,0.00161171
16,256,12,0.000332355,0.00175977
16,256,13,0.000573397,0.00147104
16,256,14,0.000459909,0.00153542
16,256,15,0.000102758,0.00159383
16,256,16,0.000551462,0.00171018
16,256,17,0.000653028,0.0015626
16,256,18,7.7486e-05,0.00135469
16,256,19,0.000732422,0.00158143
16,256,20,0.00010848,0.00153923
16,256,21,0.000232935,0.00145435
16,256,22,0.000218391,0.00164938
16,256,23,9.5129e-05,0.00144935
16,256,24,0.000621557,0.00138497
16,256,25,0.000620842,0.00147057
16,256,26,8.46386e-05,0.00140142
16,256,27,0.000257492,0.00151181
16,256,28,7.86781e-05,0.00128436
16,256,29,0.00060606,0.00120258
16,256,30,0.000258207,0.00148606
16,256,31,0.000780344,0.00136614
16,256,32,0.000152588,0.00153565
16,256,33,0.000277758,0.00149798
16,256,34,0.000104189,0.00156116
16,256,35,0.000210524,0.00155187
16,256,36,0.00047493,0.00169849
16,256,37,0.000762224,0.0013392
16,256,38,0.000665665,0.00145578
16,256,39,0.000127316,0.00176644
16,256,40,9.10759e-05,0.00144672
16,256,41,0.000551939,0.00161648
16,256,42,0.000176191,0.00137854
16,256,43,0.000815392,0.001472
16,256,44,0.000628233,0.00134945
16,256,45,0.000417709,0.00175738
16,256,46,0.000416279,0.00138927
16,256,47,0.000288486,0.00167918
16,256,48,8.58307e-05,0.00140953
16,256,49,6.36578e-05,0.00128436
16,256,50,0.000117302,0.00161695
16,256,51,0.000410795,0.00131798
16,256,52,0.000308514,0.00133657
16,256,53,0.000135183,0.00149226
16,256,54,0.000510216,0.0012207
16,256,55,0.000308275,0.00133657
16,256,56,0.000324249,0.00159693
16,256,57,0.000160217,0.00140548
16,256,58,0.000372887,0.00141311
16,256,59,0.000316143,0.00139642
16,256,60,0.000747204,0.0013454
16,256,61,0.00021553,0.00162292
16,256,62,0.000258923,0.00141621
16,256,63,0.000156164,0.00145864
16,256,64,0.000557661,0.00152445
16,256,65,0.000408173,0.00127649
16,256,66,0.000222206,0.001508
16,256,67,0.000167608,0.00146198
16,256,68,0.000210524,0.00136518
16,256,69,0.000262976,0.00160861
16,256,70,0.000128984,0.00116444
16,256,71,0.000827789,0.001441
16,256,72,0.000714779,0.00156236
16,256,73,0.000454664,0.00162673
16,256,74,8.67844e-05,0.00148082
16,256,75,9.82285e-05,0.00166678
16,256,76,0.000547647,0.00134635
16,256,77,0.000119209,0.00145531
16,256,78,0.000236273,0.00157189
16,256,79,0.000295162,0.00145268
16,256,80,0.000380754,0.00149965
16,256,81,0.000180483,0.00158238
16,256,82,0.000412226,0.00128508
16,256,83,0.000252962,0.00135374
16,256,84,0.000256777,0.00130606
16,256,85,0.000181198,0.00150108
16,256,86,0.000125408,0.00152135
16,256,87,0.000453949,0.0012033
16,256,88,0.000588179,0.00138688
16,256,89,0.000117064,0.00137806
16,256,90,0.000103712,0.00134969
16,256,91,0.00222015,0.0014534
16,256,92,0.000442982,0.00161529
16,256,93,0.000409126,0.00153732
16,256,94,0.000237465,0.00145364
16,256,95,7.55787e-05,0.00130987
16,256,96,0.000175238,0.0015142
16,256,97,0.000454903,0.00170946
16,256,98,0.000559568,0.00143003
16,256,99,0.000402212,0.00133991
16,256,100,0.000535011,0.00139093
32,256,1,0.000470161,0.00123739
32,256,2,0.000290394,0.00124836
32,256,3,0.000279427,0.00123692
32,256,4,0.00105214,0.00155544
32,256,5,0.000500202,0.00135303
32,256,6,0.000165939,0.00125623
32,256,7,0.000740051,0.00143647
32,256,8,0.000437737,0.0016458
32,256,9,0.000304937,0.00133514
32,256,10,0.000168562,0.00141549
32,256,11,0.00037837,0.00122213
32,256,12,0.000300646,0.00136113
32,256,13,0.00053668,0.00148082
32,256,14,0.000426531,0.0012939
32,256,15,0.000337601,0.00123549
32,256,16,0.000344753,0.0015111
32,256,17,0.000350952,0.00158596
32,256,18,0.000276566,0.00137067
32,256,19,0.000790119,0.00130653
32,256,20,0.000435352,0.00127459
32,256,21,0.000217438,0.0012207
32,256,22,0.000267029,0.00119972
32,256,23,0.00105214,0.00150776
32,256,24,0.000210047,0.00125456
32,256,25,0.000454903,0.00129962
32,256,26,7.58171e-05,0.00143623
32,256,27,0.000734568,0.0012517
32,256,28,8.13007e-05,0.00142336
32,256,29,0.000142097,0.00121427
32,256,30,5.03063e-05,0.00124717
32,256,31,0.000380039,0.00135779
32,256,32,0.000801325,0.00136733
32,256,33,0.000149012,0.00132537
32,256,34,0.000931501,0.00139308
32,256,35,5.50747e-05,0.00134587
32,256,36,7.70092e-05,0.00125003
32,256,37,0.000874043,0.00125194
32,256,38,0.000786066,0.00125861
32,256,39,8.13007e-05,0.00141859
32,256,40,0.000361443,0.00125909
32,256,41,0.000451326,0.00124836
32,256,42,0.000790596,0.00149393
32,256,43,0.00121927,0.00154996
32,256,44,0.000425577,0.00136328
32,256,45,8.36849e-05,0.00143743
32,256,46,0.00084281,0.00137043
32,256,47,0.000638008,0.00144029
32,256,48,0.000784636,0.00142741
32,256,49,0.000241041,0.0012424
32,256,50,0.000202179,0.00132298
32,256,51,0.000593901,0.00142837
32,256,52,0.000398874,0.00134826
32,256,53,0.00035882,0.00161457
32,256,54,0.000772953,0.0014534
32,256,55,9.75132e-05,0.0013423
32,256,56,0.000612974,0.00123119
32,256,57,0.000429869,0.00127625
32,256,58,0.000613689,0.00155687
32,256,59,0.000443697,0.00151968
32,256,60,0.000535011,0.00144863
32,256,61,0.000438929,0.00139284
32,256,62,0.00017333,0.00133991
32,256,63,0.000139475,0.00129247
32,256,64,0.000650883,0.0014255
32,256,65,0.000521421,0.00121975
32,256,66,7.27177e-05,0.00126672
32,256,67,0.000544786,0.00125122
32,256,68,0.0010848,0.00147057
32,256,69,0.000190735,0.00134754
32,256,70,0.000464201,0.00123096
32,256,71,0.000664711,0.00145864
32,256,72,0.000208378,0.00130582
32,256,73,0.00081706,0.00146389
32,256,74,0.000546694,0.00139761
32,256,75,0.000731468,0.00140262
32,256,76,0.000949383,0.00131536
32,256,77,0.000196695,0.00123668
32,256,78,0.000356913,0.00124335
32,256,79,0.000494957,0.00141335
32,256,80,0.00157619,0.00129032
32,256,81,0.000371456,0.00130439
32,256,82,0.00026536,0.0013206
32,256,83,0.000160217,0.0013361
32,256,84,0.000296116,0.00129771
32,256,85,0.000380278,0.0012691
32,256,86,0.000288963,0.0012424
32,256,87,0.000583887,0.00123596
32,256,88,0.000518322,0.0013392
32,256,89,0.000733137,0.0013659
32,256,90,0.000141144,0.00131536
32,256,91,0.000319242,0.00150275
32,256,92,0.000626326,0.00133491
32,256,93,8.15392e-05,0.00143003
32,256,94,0.000274181,0.00131512
32,256,95,0.000767946,0.0013721
32,256,96,0.000453472,0.00128222
32,256,97,0.0004673,0.00134158
32,256,98,0.000486374,0.00121689
32,256,99,0.00103092,0.00126457
32,256,100,0.00116587,0.00155783
1,512,1,0.00118947,0.0079627
1,512,2,0.00121641,0.00784945
1,512,3,0.00119829,0.00780368
1,512,4,0.00120091,0.00784731
1,512,5,0.00121927,0.00864959
1,512,6,0.00124311,0.00817466
1,512,7,0.00126338,0.00844598
1,512,8,0.00123429,0.0081296
1,512,9,0.00123024,0.00811696
1,512,10,0.00124145,0.00847864
1,512,11,0.00129485,0.00815868
1,512,12,0.00124407,0.0082469
1,512,13,0.00123334,0.0081501
1,512,14,0.00124025,0.00817704
1,512,15,0.00134397,0.00811362
1,512,16,0.00123954,0.00815272
1,512,17,0.00129533,0.00808644
1,512,18,0.0012331,0.00813651
1,512,19,0.00127077,0.00836682
1,512,20,0.00123453,0.00848961
1,512,21,0.00127172,0.00818634
1,512,22,0.0012784,0.00810504
1,512,23,0.00124073,0.00817299
1,512,24,0.00123382,0.00811934
1,512,25,0.00124002,0.00815248
1,512,26,0.00127053,0.00811434
1,512,27,0.00124073,0.0081327
1,512,28,0.00126839,0.00826478
1,512,29,0.00123572,0.00815082
1,512,30,0.00121522,0.00806737
1,512,31,0.00122905,0.00808334
1,512,32,0.00123715,0.00815344
1,512,33,0.00124454,0.00844646
1,512,34,0.00126576,0.0085938
1,512,35,0.00123739,0.00818753
1,512,36,0.00124526,0.00813222
1,512,37,0.00123382,0.00816917
1,512,38,0.00123358,0.00813937
1,512,39,0.0012393,0.0083878
1,512,40,0.00123429,0.00819612
1,512,41,0.0012567,0.00816512
1,512,42,0.00123262,0.00817537
1,512,43,0.00129843,0.00816798
1,512,44,0.00123692,0.00824904
1,512,45,0.00123811,0.00818133
1,512,46,0.00123405,0.00817633
1,512,47,0.00123739,0.00814748
1,512,48,0.00123811,0.00813055
